time,userID,action,objName
1026,3,REMOVE_OBJ_FROM_GROUP,DataSlip_9 -> family
1026,3,MOVE,DataSlip_9
1028,2,MOVE,work
1028,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_16 -> family
1028,3,REMOVE_OBJ_FROM_GROUP,DataSlip_16 -> family
1028,3,MOVE,DataSlip_16
1030,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_14 -> family
1030,3,REMOVE_OBJ_FROM_GROUP,DataSlip_14 -> family
1030,3,MOVE,DataSlip_14
1031,3,MOVE,DataSlip_7
1032,3,MOVE,DataSlip_21
1032,3,MOVE,leather
1034,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_7 -> family
1034,3,REMOVE_OBJ_FROM_GROUP,DataSlip_7 -> family
1034,3,MOVE,DataSlip_7
1035,1,MOVE,the river where she died
1035,3,MOVE,DataSlip_7
1036,2,MOVE,leather
1036,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_10 -> family
1036,3,REMOVE_OBJ_FROM_GROUP,DataSlip_10 -> family
1036,3,MOVE,DataSlip_10
1037,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_2 -> family
1037,3,REMOVE_OBJ_FROM_GROUP,DataSlip_2 -> family
1037,3,MOVE,DataSlip_2
1038,3,MOVE,family
1038,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_21 -> leather
1038,2,REMOVE_OBJ_FROM_GROUP,DataSlip_21 -> leather
1038,2,MOVE,DataSlip_21
1039,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_4 -> leather
1039,2,REMOVE_OBJ_FROM_GROUP,DataSlip_4 -> leather
1039,2,MOVE,DataSlip_4
1040,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_8 -> leather
1040,2,REMOVE_OBJ_FROM_GROUP,DataSlip_8 -> leather
1040,2,MOVE,DataSlip_8
1041,3,MOVE,family
1041,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_12 -> leather
1041,2,REMOVE_OBJ_FROM_GROUP,DataSlip_12 -> leather
1041,2,MOVE,DataSlip_12
1042,3,MOVE,family
1042,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_19 -> leather
1042,2,REMOVE_OBJ_FROM_GROUP,DataSlip_19 -> leather
1042,2,MOVE,DataSlip_19
1042,3,MOVE,family
1043,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_20 -> leather
1043,2,REMOVE_OBJ_FROM_GROUP,DataSlip_20 -> leather
1043,2,MOVE,DataSlip_20
1044,3,MOVE,DataSlip_20
1046,3,MOVE,DataSlip_7
1046,2,MOVE,leather
1049,2,MOVE,leather
1051,2,MOVE,DataSlip_20
1052,1,MOVE,the river where she died
1052,2,MOVE,DataSlip_21
1053,1,MOVE,the river where she died
1054,1,MOVE,the river where she died
1054,2,MOVE,DataSlip_19
1055,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_6 -> the river where she died
1055,1,REMOVE_OBJ_FROM_GROUP,DataSlip_6 -> the river where she died
1055,1,MOVE,DataSlip_6
1055,2,MOVE,DataSlip_12
1055,3,MOVE,DataSlip_7
1056,2,MOVE,DataSlip_8
1056,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_3 -> the river where she died
1056,1,REMOVE_OBJ_FROM_GROUP,DataSlip_3 -> the river where she died
1056,1,MOVE,DataSlip_3
1057,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_22 -> the river where she died
1057,1,REMOVE_OBJ_FROM_GROUP,DataSlip_22 -> the river where she died
1057,1,MOVE,DataSlip_22
1057,3,MOVE,DataSlip_10
1057,2,MOVE,DataSlip_4
1058,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_1 -> the river where she died
1058,1,REMOVE_OBJ_FROM_GROUP,DataSlip_1 -> the river where she died
1058,1,MOVE,DataSlip_1
1058,3,MOVE,DataSlip_2
1059,2,MOVE,DataSlip_8
1059,3,MOVE,family
1060,1,MOVE,DataSlip_1
1060,3,MOVE,family
1061,2,MOVE,DataSlip_12
1061,3,DELETE_GROUP,family
1062,1,MOVE,DataSlip_1
1062,2,MOVE,leather
1063,1,NORMAL,DataSlip_1
1063,2,MOVE,DataSlip_12
1063,3,MOVE,DataSlip_2
1064,1,MOVE,DataSlip_1
1064,2,CREATE_OBJECT,Sticker_0
1065,1,SHRINK,DataSlip_1
1066,1,MOVE,the river where she died
1067,2,CREATE_OBJECT,DataSlip_12-DataSlip_20-
1067,2,UPDATE_RELATION,DataSlip_12-DataSlip_20-
1067,2,MOVE,Sticker_0
1067,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_17 -> the river where she died
1067,1,REMOVE_OBJ_FROM_GROUP,DataSlip_17 -> the river where she died
1067,1,MOVE,DataSlip_17
1068,3,CREATE_OBJECT,Sticker_1
1068,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_23 -> the river where she died
1068,1,REMOVE_OBJ_FROM_GROUP,DataSlip_23 -> the river where she died
1068,1,MOVE,DataSlip_23
1068,2,CREATE_OBJECT,Sticker_2
1068,3,CREATE_OBJECT,Sticker_3
1069,3,CREATE_OBJECT,Sticker_4
1069,3,CREATE_OBJECT,Sticker_5
1070,3,CREATE_OBJECT,Sticker_6
1070,2,UPDATE_RELATION,DataSlip_12-DataSlip_20-DataSlip_21-
1070,2,MOVE,Sticker_2
1070,3,CREATE_OBJECT,Sticker_7
1071,3,CREATE_OBJECT,Sticker_8
1071,1,DELETE_GROUP,the river where she died
1071,3,CREATE_OBJECT,Sticker_9
